,Hospital,Hospital Latitude,Hospital Longitude,Venue City,Venue,Venue Latitude,Venue Longitude,Venue Category,yelp_link,ratings,reviews
811,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,My Pot 吾家火鍋,37.747377,-122.459524,Hotpot Restaurant,https://www.yelp.com/biz/my-pot-吾家火鍋-san-francisco,4,1427 
812,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Submarine Center,37.74082687756648,-122.46546663919555,Sandwich Place,https://www.yelp.com/biz/submarine-center-san-francisco,4,268 
813,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Noe Valley Bakery,37.74056451440146,-122.46628414888933,Bakery,https://www.yelp.com/biz/noe-valley-bakery-san-francisco,4.5,2417 
814,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Chouchou,37.74739118664133,-122.45931834462704,French Restaurant,https://www.yelp.com/biz/chouchou-san-francisco,4,768 
815,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Roti Indian Bistro,37.74027348582191,-122.4663416193992,Indian Restaurant,https://www.yelp.com/biz/roti-indian-bistro-san-francisco,4.5,416 
816,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Chaiya,37.74104216116533,-122.4649591037211,Thai Restaurant,https://www.yelp.com/biz/chaiya-san-francisco,[],[]
817,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Mozzarella di Bufala,37.7399885325088,-122.46653686048079,Brazilian Restaurant,https://www.yelp.com/biz/mozzarella-di-bufala-san-francisco,3.5,591 
818,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Roxie's Market & Deli,37.760436157782635,-122.46622160731326,Sandwich Place,https://www.yelp.com/biz/roxies-market-and-deli-san-francisco,3.5,356 
819,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Bursa,37.74026659049715,-122.46665033388484,Mediterranean Restaurant,https://www.yelp.com/biz/bursa-san-francisco,4,801 
820,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Neighbor's Corner,37.7555131728364,-122.43875375517898,Café,https://www.yelp.com/biz/neighbors-corner-san-francisco,4.5,187 
821,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Arizmendi Bakery,37.763460832314976,-122.4663110156837,Bakery,https://www.yelp.com/biz/arizmendi-bakery-san-francisco,4,1749 
822,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,House of Pancakes,37.742856414095435,-122.47618407011034,Chinese Restaurant,https://www.yelp.com/biz/house-of-pancakes-san-francisco,4,970 
823,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Ebisu,37.76435429827475,-122.46635766882568,Sushi Restaurant,https://www.yelp.com/biz/ebisu-san-francisco,4,333 
824,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Yo También Cantina,37.765181000571175,-122.46020764986604,Breakfast Spot,https://www.yelp.com/biz/yo-también-cantina-san-francisco,4,440 
825,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Zazie,37.765281744910254,-122.44991947702094,Breakfast Spot,https://www.yelp.com/biz/zazie-san-francisco,4,2195 
826,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Firefly Restaurant,37.75107804009584,-122.43837981162999,American Restaurant,https://www.yelp.com/biz/firefly-restaurant-san-francisco,4,1455 
827,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Koo,37.76427760419351,-122.46243910760548,Sushi Restaurant,https://www.yelp.com/biz/koo-san-francisco,4,2801 
828,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Lavash,37.76410108238398,-122.4635154314012,Middle Eastern Restaurant,https://www.yelp.com/biz/lavash-san-francisco,4.5,260 
829,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Mr. Szechuan,37.74318,-122.47548,Szechuan Restaurant,https://www.yelp.com/biz/mr.-szechuan-san-francisco,4.5,260 
830,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Tartine,37.765425,-122.466298,Bakery,https://www.yelp.com/biz/tartine-san-francisco,4,1281 
831,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,New Eritrea Restaurant & Bar,37.76393818133379,-122.46766258023246,Ethiopian Restaurant,https://www.yelp.com/biz/new-eritrea-restaurant-and-bar-san-francisco,4.5,404 
832,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Trattoria Da Vittorio,37.739295412112625,-122.46759110305597,Italian Restaurant,https://www.yelp.com/biz/trattoria-da-vittorio-san-francisco,4,760 
833,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Bussaba,37.764336,-122.463711,Thai Restaurant,https://www.yelp.com/biz/bussaba-san-francisco,3.5,1574 
834,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Harbor Villa Restaurant,37.74375508537187,-122.43940386304837,Dim Sum Restaurant,https://www.yelp.com/biz/harbor-villa-restaurant-san-francisco,3.5,1666 
835,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Sushi Shoh,37.74728553852345,-122.45945401103356,Japanese Restaurant,https://www.yelp.com/biz/sushi-shoh-san-francisco,4,220 
836,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Manna,37.7639546476362,-122.46724520885711,Korean Restaurant,https://www.yelp.com/biz/manna-san-francisco,4.5,3019 
837,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Irving Subs,37.76396452784231,-122.46947119310101,Sandwich Place,https://www.yelp.com/biz/irving-subs-san-francisco,4.5,634 
838,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Beit Rima Carl Street,37.765841,-122.449755,Middle Eastern Restaurant,https://www.yelp.com/biz/beit-rima-carl-street-san-francisco,3,437 
839,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Yummy Yummy,37.76389194844009,-122.46871700669196,Vietnamese Restaurant,https://www.yelp.com/biz/yummy-yummy-san-francisco,4,1427 
840,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Yo También Cantina,37.765181000571175,-122.46020764986604,Breakfast Spot,https://www.yelp.com/biz/yo-también-cantina-san-francisco,4,169 
841,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Koo,37.76427760419351,-122.46243910760548,Sushi Restaurant,https://www.yelp.com/biz/koo-san-francisco,4,656 
842,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Zazie,37.765281744910254,-122.44991947702094,Breakfast Spot,https://www.yelp.com/biz/zazie-san-francisco,4,2195 
843,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Lavash,37.76410108238398,-122.4635154314012,Middle Eastern Restaurant,https://www.yelp.com/biz/lavash-san-francisco,4,1346 
844,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Beit Rima Carl Street,37.765841,-122.449755,Middle Eastern Restaurant,https://www.yelp.com/biz/beit-rima-carl-street-san-francisco,3.5,321 
845,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Bussaba,37.764336,-122.463711,Thai Restaurant,https://www.yelp.com/biz/bussaba-san-francisco,3.5,1574 
846,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Padrecito,37.76574435901804,-122.45006486882085,Mexican Restaurant,https://www.yelp.com/biz/padrecito-san-francisco,4,930 
847,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Lime Tree Southeast Asian Kitchen,37.76423729392707,-122.46276895397483,Asian Restaurant,https://www.yelp.com/biz/lime-tree-southeast-asian-kitchen-san-francisco,4,3671 
848,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Parada 22,37.769290553430665,-122.45211083196926,Caribbean Restaurant,https://www.yelp.com/biz/parada-22-san-francisco,4,305 
849,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Ebisu,37.76435429827475,-122.46635766882568,Sushi Restaurant,https://www.yelp.com/biz/ebisu-san-francisco,5,3 
850,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,The Yellow Submarine,37.76414895041887,-122.4632952876881,Sandwich Place,https://www.yelp.com/biz/the-yellow-submarine-san-francisco,4,903 
851,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Tartine,37.765425,-122.466298,Bakery,https://www.yelp.com/biz/tartine-san-francisco,4,1281 
852,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Arizmendi Bakery,37.763460832314976,-122.4663110156837,Bakery,https://www.yelp.com/biz/arizmendi-bakery-san-francisco,4.5,1933 
853,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Cha Cha Cha,37.76927064378466,-122.45200580267058,Tapas Restaurant,https://www.yelp.com/biz/cha-cha-cha-san-francisco,4,1534 
854,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,You See Sushi,37.76239742485084,-122.46270403543832,Sushi Restaurant,https://www.yelp.com/biz/you-see-sushi-san-francisco,4,2290 
855,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Roxie's Market & Deli,37.760436157782635,-122.46622160731326,Sandwich Place,https://www.yelp.com/biz/roxies-market-and-deli-san-francisco,3.5,356 
856,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,DragonEats,37.7694320058375,-122.45009690523148,Vietnamese Restaurant,https://www.yelp.com/biz/dragoneats-san-francisco,4,889 
857,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Nopalito,37.76543949054888,-122.46629476547241,Mexican Restaurant,https://www.yelp.com/biz/nopalito-san-francisco,3.5,722 
858,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,New Eritrea Restaurant & Bar,37.76393818133379,-122.46766258023246,Ethiopian Restaurant,https://www.yelp.com/biz/new-eritrea-restaurant-and-bar-san-francisco,4,2767 
859,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Manna,37.7639546476362,-122.46724520885711,Korean Restaurant,https://www.yelp.com/biz/manna-san-francisco,3.5,338 
860,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Bacon Bacon,37.767132072031046,-122.44679779618195,Breakfast Spot,https://www.yelp.com/biz/bacon-bacon-san-francisco,3.5,1961 
861,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Street Taco,37.7697357054948,-122.44889167748397,Taco Place,https://www.yelp.com/biz/street-taco-san-francisco,4,592 
862,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Om Indian Cuisine,37.769686854208565,-122.44967848373926,Indian Restaurant,https://www.yelp.com/biz/om-indian-cuisine-san-francisco,4,522 
863,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Art's Cafe,37.763976046024055,-122.46610680810294,Breakfast Spot,https://www.yelp.com/biz/arts-cafe-san-francisco,4.5,112 
864,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Pacific Catch,37.76575706522955,-122.46632217005906,Seafood Restaurant,https://www.yelp.com/biz/pacific-catch-san-francisco,4,1582 
865,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Irving Subs,37.76396452784231,-122.46947119310101,Sandwich Place,https://www.yelp.com/biz/irving-subs-san-francisco,4,2299 
866,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Marnee Thai,37.76520868151137,-122.4664750220258,Thai Restaurant,https://www.yelp.com/biz/marnee-thai-san-francisco,4,1801 
867,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Adam's Grub Truck,37.76716317881941,-122.46643060712651,Food Truck,https://www.yelp.com/biz/adams-grub-truck-san-francisco,4,333 
868,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,Yummy Yummy,37.76389194844009,-122.46871700669196,Vietnamese Restaurant,https://www.yelp.com/biz/yummy-yummy-san-francisco,4,134 
869,Langley Porter Psychiatric Institute,37.76356,-122.45687109999999,San Francisco,The Little Shamrock,37.76592414269041,-122.46658230010289,Irish Pub,https://www.yelp.com/biz/the-little-shamrock-san-francisco,4,482 
870,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Liholiho Yacht Club,37.78833241767785,-122.41460517290737,Hawaiian Restaurant,https://www.yelp.com/biz/liholiho-yacht-club-san-francisco,4.5,196 
871,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Bite,37.788375567460754,-122.41550360576556,Sandwich Place,https://www.yelp.com/biz/bite-san-francisco,4.5,2967 
872,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Chisme,37.78846715609786,-122.41480239709736,Mexican Restaurant,https://www.yelp.com/biz/chisme-san-francisco,4,583 
873,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Crostini And Java,37.789110715703686,-122.41709877896758,Café,https://www.yelp.com/biz/crostini-and-java-san-francisco,4,783 
874,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Gusto Pinsa Romana,37.7895944763817,-122.41387265343073,Italian Restaurant,https://www.yelp.com/biz/gusto-pinsa-romana-san-francisco,4,1424 
875,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Thad's Cozy Cafe,37.788316722537,-122.41606763787438,Breakfast Spot,https://www.yelp.com/biz/thads-cozy-cafe-san-francisco,4.5,79 
876,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Mr. Holmes Bakehouse,37.787626304136914,-122.41841702221737,Bakery,https://www.yelp.com/biz/mr.-holmes-bakehouse-san-francisco,4,554 
877,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Miller's Rest,37.78800329709389,-122.41824154655737,Gastropub,https://www.yelp.com/biz/millers-rest-san-francisco,4.5,187 
878,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Mymy Coffee Shop,37.7908334969082,-122.41911751737659,Diner,https://www.yelp.com/biz/mymy-coffee-shop-san-francisco,3.5,371 
879,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Ben Thai Cafe,37.78923323075366,-122.42047853188144,Thai Restaurant,https://www.yelp.com/biz/ben-thai-cafe-san-francisco,4,4043 
880,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,The Saratoga,37.7870973737584,-122.41820105503224,American Restaurant,https://www.yelp.com/biz/the-saratoga-san-francisco,4,1073 
881,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Another Cafe,37.790169,-122.415404,Café,https://www.yelp.com/biz/another-cafe-san-francisco,4,2822 
882,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Pearl's Deluxe Burgers,37.78764896810783,-122.4136204868911,Burger Joint,https://www.yelp.com/biz/pearls-deluxe-burgers-san-francisco,4.5,145 
883,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Kuma Sushi + Sake,37.7867804695193,-122.41988550891186,Sushi Restaurant,https://www.yelp.com/biz/kuma-sushi-+-sake-san-francisco,3.5,2192 
884,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Swan Oyster Depot,37.790930790704444,-122.42075867425216,Seafood Restaurant,https://www.yelp.com/biz/swan-oyster-depot-san-francisco,4,2801 
885,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,milkbean,37.78730921321945,-122.41635543680538,Café,https://www.yelp.com/biz/milkbean-san-francisco,4.5,1602 
886,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Angel Cafe & Deli,37.786612,-122.414979,Café,https://www.yelp.com/biz/angel-cafe-and-deli-san-francisco,3.5,440 
887,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,farm : table,37.78759853713796,-122.41409599086619,Breakfast Spot,https://www.yelp.com/biz/farm-:-table-san-francisco,4,1779 
888,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Bandit,37.786469,-122.414462,Burger Joint,https://www.yelp.com/biz/bandit-san-francisco,4.5,404 
889,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Aria Korean-American Snack Bar,37.786554,-122.418066,Korean Restaurant,https://www.yelp.com/biz/aria-korean-american-snack-bar-san-francisco,4.5,465 
890,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Crustacean,37.79031489058919,-122.42084672149132,Vietnamese Restaurant,https://www.yelp.com/biz/crustacean-san-francisco,3.5,1574 
891,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Le Colonial,37.78828061940812,-122.41245016717406,Vietnamese Restaurant,https://www.yelp.com/biz/le-colonial-san-francisco,3.5,1666 
892,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Common Sage,37.79146422652629,-122.4208996927136,Deli / Bodega,https://www.yelp.com/biz/common-sage-san-francisco,4,464 
893,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Bob's Donuts,37.791797,-122.421085,Donut Shop,https://www.yelp.com/biz/bobs-donuts-san-francisco,4.5,3019 
894,Saint Francis Memorial Hospital,37.7893799,-122.4167294,San Francisco,Tselogs,37.78647937415373,-122.4131275886682,Filipino Restaurant,https://www.yelp.com/biz/tselogs-san-francisco,3.5,400 
