,Hospital,Hospital Latitude,Hospital Longitude,Venue City,Venue,Venue Latitude,Venue Longitude,Venue Category,yelp_link,rating,reviews
1380,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Dumpling Time,37.767284,-122.388738,Dumpling Restaurant,https://www.yelp.com/biz/dumpling-time-san-francisco,4 star rating,1840 reviews
1381,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,SF Kebab Mediterranean Grill,37.76704350992328,-122.38995669980444,Mediterranean Restaurant,https://www.yelp.com/biz/sf-kebab-mediterranean-grill-san-francisco,0,0
1382,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Mission Rock Resort,37.76548318059236,-122.38662441146899,Seafood Restaurant,https://www.yelp.com/biz/mission-rock-resort-san-francisco,3.5 star rating,949 reviews
1383,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,School Night,37.761625845682836,-122.38902250124985,Restaurant,https://www.yelp.com/biz/school-night-san-francisco,4 star rating,100 reviews
1384,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Noon All Day,37.76166712267446,-122.3916928068098,Café,https://www.yelp.com/biz/noon-all-day-san-francisco,3.5 star rating,91 reviews
1385,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Moshi Moshi,37.76313321321525,-122.3888880232023,Sushi Restaurant,https://www.yelp.com/biz/moshi-moshi-san-francisco,4 star rating,697 reviews
1386,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Plow,37.762516,-122.395467,Breakfast Spot,https://www.yelp.com/biz/plow-san-francisco,4 star rating,2608 reviews
1387,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Magnolia Brewing City Bistro,37.768485,-122.386724,Fast Food Restaurant,https://www.yelp.com/biz/magnolia-brewing-city-bistro-san-francisco,0,0
1388,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Neighbor Bakehouse,37.759746,-122.38823,Bakery,https://www.yelp.com/biz/neighbor-bakehouse-san-francisco,4.5 star rating,744 reviews
1389,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,STEM Kitchen & Garden,37.766240814693575,-122.38833667304378,New American Restaurant,https://www.yelp.com/biz/stem-kitchen-and-garden-san-francisco,3.5 star rating,391 reviews
1390,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Chez Maman East,37.76253116346574,-122.3966521107961,French Restaurant,https://www.yelp.com/biz/chez-maman-east-san-francisco,4.5 star rating,2074 reviews
1391,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Hazel's Kitchen,37.76263307432804,-122.3960580418227,Sandwich Place,https://www.yelp.com/biz/hazels-kitchen-san-francisco,4 star rating,371 reviews
1392,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Provender Coffee,37.7624556,-122.3968395,Café,https://www.yelp.com/biz/provender-coffee-san-francisco,0,0
1393,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Long Bridge Pizza Co.,37.759458689340335,-122.3883352167837,Pizza Place,https://www.yelp.com/biz/long-bridge-pizza-co.-san-francisco,4.5 star rating,492 reviews
1394,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Parker Cafe,37.76255545289218,-122.3964199549176,Café,https://www.yelp.com/biz/parker-cafe-san-francisco,4.5 star rating,182 reviews
1395,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Wooly Pig,37.760605994540654,-122.38844480831085,Sandwich Place,https://www.yelp.com/biz/wooly-pig-san-francisco,4.5 star rating,657 reviews
1396,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Señor Sisig,37.77069225279081,-122.39139287814659,Food Truck,https://www.yelp.com/biz/señor-sisig-san-francisco,4 star rating,1598 reviews
1397,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Papito,37.76234647817989,-122.39740928735495,Mexican Restaurant,https://www.yelp.com/biz/papito-san-francisco,4 star rating,687 reviews
1398,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Koja Kitchen,37.77068286984265,-122.39145373080255,Food Truck,https://www.yelp.com/biz/koja-kitchen-san-francisco,4 star rating,1405 reviews
1399,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Jolt 'n Bolt,37.76006558174156,-122.38795911427755,Bakery,https://www.yelp.com/biz/jolt-n-bolt-san-francisco,4 star rating,103 reviews
1400,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Mochica,37.76246671419291,-122.39729756783333,Peruvian Restaurant,https://www.yelp.com/biz/mochica-san-francisco,4 star rating,524 reviews
1401,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Glena’s Tacos & Margaritas,37.760563606872985,-122.38831925921532,Taco Place,https://www.yelp.com/biz/glena’s-tacos-and-margaritas-san-francisco,0,0
1402,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Marcella's Lasagneria & Cucina,37.7579958294458,-122.38923528445224,Italian Restaurant,https://www.yelp.com/biz/marcellas-lasagneria-and-cucina-san-francisco,4.5 star rating,374 reviews
1403,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Piccino Cafe,37.75773795347156,-122.39014525841264,Café,https://www.yelp.com/biz/piccino-cafe-san-francisco,0,0
1404,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Esposto's Delicatessen,37.76688816891505,-122.3931594030512,Deli / Bodega,https://www.yelp.com/biz/espostos-delicatessen-san-francisco,4 star rating,68 reviews
1405,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Just For You,37.75796434145424,-122.38890901638307,Breakfast Spot,https://www.yelp.com/biz/just-for-you-san-francisco,4 star rating,1427 reviews
1406,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Sunflower,37.76260870576873,-122.39753796769163,Vietnamese Restaurant,https://www.yelp.com/biz/sunflower-san-francisco,0,0
1407,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Connecticut Yankee,37.76500535984297,-122.39790276886198,American Restaurant,https://www.yelp.com/biz/connecticut-yankee-san-francisco,3.5 star rating,505 reviews
1408,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,Hard Knox Cafe,37.757563568832296,-122.3883131891363,Southern / Soul Food Restaurant,https://www.yelp.com/biz/hard-knox-cafe-san-francisco,4 star rating,2155 reviews
1409,UCSF Bakar Cancer Hospital,37.765375,-122.39036000000002,San Francisco,The Sandwich Shop,37.763608,-122.388656,Sandwich Place,https://www.yelp.com/biz/the-sandwich-shop-san-francisco,4 star rating,86 reviews
1410,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Dumpling Time,37.767284,-122.388738,Dumpling Restaurant,https://www.yelp.com/biz/dumpling-time-san-francisco,4 star rating,1840 reviews
1411,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,School Night,37.761625845682836,-122.38902250124985,Restaurant,https://www.yelp.com/biz/school-night-san-francisco,4 star rating,100 reviews
1412,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,SF Kebab Mediterranean Grill,37.76704350992328,-122.38995669980444,Mediterranean Restaurant,https://www.yelp.com/biz/sf-kebab-mediterranean-grill-san-francisco,0,0
1413,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Mission Rock Resort,37.76548318059236,-122.38662441146899,Seafood Restaurant,https://www.yelp.com/biz/mission-rock-resort-san-francisco,3.5 star rating,949 reviews
1414,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Noon All Day,37.76166712267446,-122.3916928068098,Café,https://www.yelp.com/biz/noon-all-day-san-francisco,3.5 star rating,91 reviews
1415,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Moshi Moshi,37.76313321321525,-122.3888880232023,Sushi Restaurant,https://www.yelp.com/biz/moshi-moshi-san-francisco,4 star rating,697 reviews
1416,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Plow,37.762516,-122.395467,Breakfast Spot,https://www.yelp.com/biz/plow-san-francisco,4 star rating,2608 reviews
1417,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Neighbor Bakehouse,37.759746,-122.38823,Bakery,https://www.yelp.com/biz/neighbor-bakehouse-san-francisco,4.5 star rating,744 reviews
1418,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Long Bridge Pizza Co.,37.759458689340335,-122.3883352167837,Pizza Place,https://www.yelp.com/biz/long-bridge-pizza-co.-san-francisco,4.5 star rating,492 reviews
1419,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Chez Maman East,37.76253116346574,-122.3966521107961,French Restaurant,https://www.yelp.com/biz/chez-maman-east-san-francisco,4.5 star rating,2074 reviews
1420,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Hazel's Kitchen,37.76263307432804,-122.3960580418227,Sandwich Place,https://www.yelp.com/biz/hazels-kitchen-san-francisco,4 star rating,371 reviews
1421,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Magnolia Brewing City Bistro,37.768485,-122.386724,Fast Food Restaurant,https://www.yelp.com/biz/magnolia-brewing-city-bistro-san-francisco,0,0
1422,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Provender Coffee,37.7624556,-122.3968395,Café,https://www.yelp.com/biz/provender-coffee-san-francisco,0,0
1423,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,STEM Kitchen & Garden,37.766240814693575,-122.38833667304378,New American Restaurant,https://www.yelp.com/biz/stem-kitchen-and-garden-san-francisco,3.5 star rating,391 reviews
1424,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Wooly Pig,37.760605994540654,-122.38844480831085,Sandwich Place,https://www.yelp.com/biz/wooly-pig-san-francisco,4.5 star rating,657 reviews
1425,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Parker Cafe,37.76255545289218,-122.3964199549176,Café,https://www.yelp.com/biz/parker-cafe-san-francisco,4.5 star rating,182 reviews
1426,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Papito,37.76234647817989,-122.39740928735495,Mexican Restaurant,https://www.yelp.com/biz/papito-san-francisco,4 star rating,687 reviews
1427,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Jolt 'n Bolt,37.76006558174156,-122.38795911427755,Bakery,https://www.yelp.com/biz/jolt-n-bolt-san-francisco,4 star rating,103 reviews
1428,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Marcella's Lasagneria & Cucina,37.7579958294458,-122.38923528445224,Italian Restaurant,https://www.yelp.com/biz/marcellas-lasagneria-and-cucina-san-francisco,4.5 star rating,374 reviews
1429,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Glena’s Tacos & Margaritas,37.760563606872985,-122.38831925921532,Taco Place,https://www.yelp.com/biz/glena’s-tacos-and-margaritas-san-francisco,0,0
1430,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Piccino Cafe,37.75773795347156,-122.39014525841264,Café,https://www.yelp.com/biz/piccino-cafe-san-francisco,0,0
1431,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Just For You,37.75796434145424,-122.38890901638307,Breakfast Spot,https://www.yelp.com/biz/just-for-you-san-francisco,4 star rating,1427 reviews
1432,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Mochica,37.76246671419291,-122.39729756783333,Peruvian Restaurant,https://www.yelp.com/biz/mochica-san-francisco,4 star rating,524 reviews
1433,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Señor Sisig,37.77069225279081,-122.39139287814659,Food Truck,https://www.yelp.com/biz/señor-sisig-san-francisco,4 star rating,1598 reviews
1434,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Koja Kitchen,37.77068286984265,-122.39145373080255,Food Truck,https://www.yelp.com/biz/koja-kitchen-san-francisco,4 star rating,1405 reviews
1435,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Sunflower,37.76260870576873,-122.39753796769163,Vietnamese Restaurant,https://www.yelp.com/biz/sunflower-san-francisco,0,0
1436,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Hard Knox Cafe,37.757563568832296,-122.3883131891363,Southern / Soul Food Restaurant,https://www.yelp.com/biz/hard-knox-cafe-san-francisco,4 star rating,2155 reviews
1437,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,The Sandwich Shop,37.763608,-122.388656,Sandwich Place,https://www.yelp.com/biz/the-sandwich-shop-san-francisco,4 star rating,86 reviews
1438,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Esposto's Delicatessen,37.76688816891505,-122.3931594030512,Deli / Bodega,https://www.yelp.com/biz/espostos-delicatessen-san-francisco,4 star rating,68 reviews
1439,UCSF Benioff Childrens Hospital,37.7648549,-122.39026969999999,San Francisco,Connecticut Yankee,37.76500535984297,-122.39790276886198,American Restaurant,https://www.yelp.com/biz/connecticut-yankee-san-francisco,3.5 star rating,505 reviews
1440,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,Dumpling Time,37.767284,-122.388738,Dumpling Restaurant,https://www.yelp.com/biz/dumpling-time-san-francisco,4 star rating,1840 reviews
1441,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,SF Kebab Mediterranean Grill,37.76704350992328,-122.38995669980444,Mediterranean Restaurant,https://www.yelp.com/biz/sf-kebab-mediterranean-grill-san-francisco,0,0
1442,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,Mission Rock Resort,37.76548318059236,-122.38662441146899,Seafood Restaurant,https://www.yelp.com/biz/mission-rock-resort-san-francisco,3.5 star rating,949 reviews
1443,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,School Night,37.761625845682836,-122.38902250124985,Restaurant,https://www.yelp.com/biz/school-night-san-francisco,4 star rating,100 reviews
1444,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,Moshi Moshi,37.76313321321525,-122.3888880232023,Sushi Restaurant,https://www.yelp.com/biz/moshi-moshi-san-francisco,4 star rating,697 reviews
1445,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,Noon All Day,37.76166712267446,-122.3916928068098,Café,https://www.yelp.com/biz/noon-all-day-san-francisco,3.5 star rating,91 reviews
1446,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,Plow,37.762516,-122.395467,Breakfast Spot,https://www.yelp.com/biz/plow-san-francisco,4 star rating,2608 reviews
1447,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,Magnolia Brewing City Bistro,37.768485,-122.386724,Fast Food Restaurant,https://www.yelp.com/biz/magnolia-brewing-city-bistro-san-francisco,0,0
1448,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,Neighbor Bakehouse,37.759746,-122.38823,Bakery,https://www.yelp.com/biz/neighbor-bakehouse-san-francisco,4.5 star rating,744 reviews
1449,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,STEM Kitchen & Garden,37.766240814693575,-122.38833667304378,New American Restaurant,https://www.yelp.com/biz/stem-kitchen-and-garden-san-francisco,3.5 star rating,391 reviews
1450,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,Long Bridge Pizza Co.,37.759458689340335,-122.3883352167837,Pizza Place,https://www.yelp.com/biz/long-bridge-pizza-co.-san-francisco,4.5 star rating,492 reviews
1451,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,Chez Maman East,37.76253116346574,-122.3966521107961,French Restaurant,https://www.yelp.com/biz/chez-maman-east-san-francisco,4.5 star rating,2074 reviews
1452,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,Hazel's Kitchen,37.76263307432804,-122.3960580418227,Sandwich Place,https://www.yelp.com/biz/hazels-kitchen-san-francisco,4 star rating,371 reviews
1453,UCSF Betty Irene Moore Women%E2%80%99s Hospital,37.7654511,-122.3901035,San Francisco,Provender Coffee,37.7624556,-122.3968395,Café,https://www.yelp.com/biz/provender-coffee-san-francisco,0,0
